
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
   -14.00   -38.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
   -14.00   -40.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
   -14.00   -42.00   -13.58   -32.38   184.99     7.21     0.31    -0.31     0.96     0.65   -10.64   -24.33   387.27     0.00
   -16.00     0.00    13.21   -39.32   166.74     6.48    12.00    -0.17    -1.30    -0.58   -12.18     0.00   342.07   712.01
   -16.00     2.00    14.94   -39.83   165.48     6.48    12.63    -0.17    -1.44    -0.66   -12.18     1.51   342.07   759.48
   -16.00     4.00    16.69   -40.35   164.21     6.48    13.26    -0.17    -1.58    -0.73   -12.18     3.01   342.07   807.18
   -16.00     6.00    18.45   -40.88   162.93     6.48    13.87    -0.17    -1.72    -0.80   -12.18     4.51   342.07   855.09
   -16.00     8.00    20.24   -41.40   161.65     6.48    14.46    -0.17    -1.86    -0.87   -12.18     6.00   342.07   903.19
   -16.00    10.00    22.05   -41.94   160.37     6.48    15.05    -0.17    -2.00    -0.95   -12.18     7.49   342.07   951.46
   -16.00    12.00    23.88   -42.48   159.08     6.48    15.62    -0.17    -2.13    -1.02   -12.18     8.99   342.07   999.89
   -16.00    14.00    25.73   -43.03   157.78     6.48    16.18    -0.17    -2.27    -1.09   -12.18    10.47   342.07  1048.43
   -16.00    16.00    27.60   -43.58   156.48     6.48    16.73    -0.17    -2.41    -1.16   -12.18    11.96   342.07  1097.07
   -16.00    18.00    29.49   -44.15   155.17     6.48    17.27    -0.17    -2.55    -1.23   -12.18    13.45   342.07  1145.77
   -16.00    20.00    31.42   -44.71   153.85     6.48    17.79    -0.17    -2.69    -1.31   -12.18    14.93   342.07  1194.50
   -16.00    22.00    33.36   -45.29   152.52     6.48    18.30    -0.17    -2.82    -1.38   -12.18    16.41   342.07  1243.22
   -16.00    24.00    35.34   -45.88   151.19     6.48    18.80    -0.17    -2.96    -1.45   -12.18    17.90   342.07  1291.88
   -16.00    26.00    37.34   -46.47   149.84     6.48    19.28    -0.17    -3.10    -1.52   -12.18    19.38   342.07  1340.43
   -16.00    28.00    39.37   -47.07   148.49     6.48    19.76    -0.17    -3.24    -1.59   -12.18    20.86   342.07  1388.83
   -16.00    30.00    41.44   -47.68   147.12     6.48    20.22    -0.17    -3.38    -1.67   -12.18    22.35   342.07  1437.02
   -16.00    32.00    43.54   -48.30   145.75     6.48    20.66    -0.17    -3.51    -1.74   -12.18    23.84   342.07  1484.92
   -16.00     0.00    13.21   -39.32   166.74     6.48    12.00    -0.17    -1.30    -0.58   -12.18     0.00   342.07   712.01
   -16.00    -2.00    11.50   -38.82   168.00     6.48    11.35    -0.17    -1.16    -0.51   -12.18    -1.51   342.07   664.79
   -16.00    -4.00     9.81   -38.31   169.26     6.48    10.69    -0.17    -1.02    -0.44   -12.18    -3.02   342.07   617.82
   -16.00    -6.00     8.14   -37.82   170.51     6.48    10.02    -0.17    -0.88    -0.37   -12.18    -4.54   342.07   571.13
   -16.00    -8.00     6.48   -37.33   171.76     6.48     9.34    -0.17    -0.74    -0.29   -12.18    -6.06   342.07   524.72
   -16.00   -10.00     4.83   -36.84   173.00     6.48     8.64    -0.17    -0.60    -0.22   -12.18    -7.58   342.07   478.60
   -16.00   -12.00     3.21   -36.36   174.25     6.48     7.93    -0.17    -0.45    -0.15   -12.18    -9.11   342.07   432.78
   -16.00   -14.00     1.60   -35.88   175.48     6.48     7.21    -0.17    -0.31    -0.07   -12.18   -10.64   342.07   387.27
   -16.00   -16.00     0.00   -35.41   176.72     6.48     6.48    -0.17    -0.17     0.00   -12.18   -12.18   342.07   342.07
   -16.00   -18.00    -1.58   -34.94   177.95     6.48     5.73    -0.17    -0.03     0.07   -12.18   -13.72   342.07   297.19
   -16.00   -20.00    -3.15   -34.48   179.18     6.48     4.98    -0.17     0.12     0.15   -12.18   -15.26   342.07   252.64
   -16.00   -22.00    -4.70   -34.02   180.41     6.48     4.21    -0.17     0.26     0.22   -12.18   -16.81   342.07   208.42
   -16.00   -24.00    -6.24   -33.56   181.63     6.48     3.42    -0.17     0.40     0.30   -12.18   -18.36   342.07   164.52
   -16.00   -26.00    -7.76   -33.11   182.85     6.48     2.63    -0.17     0.55     0.37   -12.18   -19.92   342.07   120.96
   -16.00   -28.00    -9.28   -32.66   184.07     6.48     1.82    -0.17     0.69     0.44   -12.18   -21.48   342.07    77.73
   -16.00   -30.00   -10.77   -32.22   185.28     6.48     1.00    -0.17     0.84     0.52   -12.18   -23.05   342.07    34.83
   -16.00   -32.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -16.00   -34.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -16.00   -36.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -16.00   -38.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -16.00   -40.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -16.00   -42.00   -11.99   -31.86   186.28     6.48     0.31    -0.17     0.96     0.58   -12.18   -24.33   342.07     0.00
   -18.00     0.00    14.79   -38.91   167.92     5.73    12.00    -0.03    -1.30    -0.66   -13.72     0.00   297.19   712.01
   -18.00     2.00    16.51   -39.43   166.65     5.73    12.63    -0.03    -1.44    -0.73   -13.72     1.51   297.19   759.48
   -18.00     4.00    18.26   -39.95   165.37     5.73    13.26    -0.03    -1.58    -0.80   -13.72     3.01   297.19   807.18
   -18.00     6.00    20.02   -40.48   164.09     5.73    13.87    -0.03    -1.72    -0.88   -13.72     4.51   297.19   855.09
   -18.00     8.00    21.81   -41.02   162.80     5.73    14.46    -0.03    -1.86    -0.95   -13.72     6.00   297.19   903.19
   -18.00    10.00    23.61   -41.56   161.51     5.73    15.05    -0.03    -2.00    -1.02   -13.72     7.49   297.19   951.46
   -18.00    12.00    25.44   -42.11   160.21     5.73    15.62    -0.03    -2.13    -1.09   -13.72     8.99   297.19   999.89
   -18.00    14.00    27.28   -42.67   158.91     5.73    16.18    -0.03    -2.27    -1.16   -13.72    10.47   297.19  1048.43
   -18.00    16.00    29.15   -43.23   157.60     5.73    16.73    -0.03    -2.41    -1.24   -13.72    11.96   297.19  1097.07
   -18.00    18.00    31.05   -43.80   156.28     5.73    17.27    -0.03    -2.55    -1.31   -13.72    13.45   297.19  1145.77
   -18.00    20.00    32.96   -44.37   154.95     5.73    17.79    -0.03    -2.69    -1.38   -13.72    14.93   297.19  1194.50
   -18.00    22.00    34.91   -44.96   153.62     5.73    18.30    -0.03    -2.82    -1.45   -13.72    16.41   297.19  1243.22
   -18.00    24.00    36.88   -45.55   152.28     5.73    18.80    -0.03    -2.96    -1.52   -13.72    17.90   297.19  1291.88
   -18.00    26.00    38.87   -46.15   150.93     5.73    19.28    -0.03    -3.10    -1.59   -13.72    19.38   297.19  1340.43
   -18.00    28.00    40.90   -46.76   149.56     5.73    19.76    -0.03    -3.24    -1.67   -13.72    20.86   297.19  1388.83
   -18.00    30.00    42.96   -47.38   148.19     5.73    20.22    -0.03    -3.38    -1.74   -13.72    22.35   297.19  1437.02
   -18.00    32.00    45.05   -48.01   146.81     5.73    20.66    -0.03    -3.51    -1.81   -13.72    23.84   297.19  1484.92
   -18.00     0.00    14.79   -38.91   167.92     5.73    12.00    -0.03    -1.30    -0.66   -13.72     0.00   297.19   712.01
   -18.00    -2.00    13.08   -38.40   169.18     5.73    11.35    -0.03    -1.16    -0.59   -13.72    -1.51   297.19   664.79
   -18.00    -4.00    11.39   -37.89   170.45     5.73    10.69    -0.03    -1.02    -0.51   -13.72    -3.02   297.19   617.82
   -18.00    -6.00     9.71   -37.38   171.71     5.73    10.02    -0.03    -0.88    -0.44   -13.72    -4.54   297.19   571.13
   -18.00    -8.00     8.06   -36.89   172.96     5.73     9.34    -0.03    -0.74    -0.37   -13.72    -6.06   297.19   524.72
   -18.00   -10.00     6.41   -36.39   174.21     5.73     8.64    -0.03    -0.60    -0.29   -13.72    -7.58   297.19   478.60
   -18.00   -12.00     4.79   -35.90   175.46     5.73     7.93    -0.03    -0.45    -0.22   -13.72    -9.11   297.19   432.78
   -18.00   -14.00     3.18   -35.42   176.71     5.73     7.21    -0.03    -0.31    -0.15   -13.72   -10.64   297.19   387.27
   -18.00   -16.00     1.58   -34.94   177.95     5.73     6.48    -0.03    -0.17    -0.07   -13.72   -12.18   297.19   342.07
   -18.00   -18.00     0.00   -34.46   179.19     5.73     5.73    -0.03    -0.03     0.00   -13.72   -13.72   297.19   297.19
   -18.00   -20.00    -1.57   -33.99   180.43     5.73     4.98    -0.03     0.12     0.07   -13.72   -15.26   297.19   252.64
   -18.00   -22.00    -3.12   -33.53   181.66     5.73     4.21    -0.03     0.26     0.15   -13.72   -16.81   297.19   208.42
   -18.00   -24.00    -4.66   -33.06   182.89     5.73     3.42    -0.03     0.40     0.22   -13.72   -18.36   297.19   164.52
   -18.00   -26.00    -6.18   -32.61   184.12     5.73     2.63    -0.03     0.55     0.30   -13.72   -19.92   297.19   120.96
   -18.00   -28.00    -7.70   -32.15   185.34     5.73     1.82    -0.03     0.69     0.37   -13.72   -21.48   297.19    77.73
   -18.00   -30.00    -9.20   -31.70   186.56     5.73     1.00    -0.03     0.84     0.45   -13.72   -23.05   297.19    34.83
   -18.00   -32.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -18.00   -34.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -18.00   -36.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -18.00   -38.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -18.00   -40.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -18.00   -42.00   -10.41   -31.34   187.56     5.73     0.31    -0.03     0.96     0.51   -13.72   -24.33   297.19     0.00
   -20.00     0.00    16.35   -38.50   169.09     4.98    12.00     0.12    -1.30    -0.73   -15.26     0.00   252.64   712.01
   -20.00     2.00    18.07   -39.03   167.81     4.98    12.63     0.12    -1.44    -0.80   -15.26     1.51   252.64   759.48
   -20.00     4.00    19.81   -39.56   166.53     4.98    13.26     0.12    -1.58    -0.88   -15.26     3.01   252.64   807.18
   -20.00     6.00    21.58   -40.10   165.24     4.98    13.87     0.12    -1.72    -0.95   -15.26     4.51   252.64   855.09
   -20.00     8.00    23.36   -40.64   163.95     4.98    14.46     0.12    -1.86    -1.02   -15.26     6.00   252.64   903.19
   -20.00    10.00    25.16   -41.19   162.65     4.98    15.05     0.12    -2.00    -1.09   -15.26     7.49   252.64   951.46
   -20.00    12.00    26.98   -41.74   161.34     4.98    15.62     0.12    -2.13    -1.17   -15.26     8.99   252.64   999.89
   -20.00    14.00    28.82   -42.31   160.03     4.98    16.18     0.12    -2.27    -1.24   -15.26    10.47   252.64  1048.43
   -20.00    16.00    30.69   -42.88   158.71     4.98    16.73     0.12    -2.41    -1.31   -15.26    11.96   252.64  1097.07
   -20.00    18.00    32.58   -43.45   157.39     4.98    17.27     0.12    -2.55    -1.38   -15.26    13.45   252.64  1145.77
   -20.00    20.00    34.49   -44.04   156.06     4.98    17.79     0.12    -2.69    -1.45   -15.26    14.93   252.64  1194.50
   -20.00    22.00    36.43   -44.63   154.71     4.98    18.30     0.12    -2.82    -1.52   -15.26    16.41   252.64  1243.22
   -20.00    24.00    38.39   -45.23   153.37     4.98    18.80     0.12    -2.96    -1.60   -15.26    17.90   252.64  1291.88
   -20.00    26.00    40.39   -45.83   152.01     4.98    19.28     0.12    -3.10    -1.67   -15.26    19.38   252.64  1340.43
   -20.00    28.00    42.41   -46.45   150.64     4.98    19.76     0.12    -3.24    -1.74   -15.26    20.86   252.64  1388.83
   -20.00    30.00    44.46   -47.08   149.26     4.98    20.22     0.12    -3.38    -1.81   -15.26    22.35   252.64  1437.02
   -20.00    32.00    46.55   -47.71   147.87     4.98    20.66     0.12    -3.51    -1.88   -15.26    23.84   252.64  1484.92
   -20.00     0.00    16.35   -38.50   169.09     4.98    12.00     0.12    -1.30    -0.73   -15.26     0.00   252.64   712.01
   -20.00    -2.00    14.64   -37.98   170.37     4.98    11.35     0.12    -1.16    -0.66   -15.26    -1.51   252.64   664.79
   -20.00    -4.00    12.95   -37.47   171.64     4.98    10.69     0.12    -1.02    -0.59   -15.26    -3.02   252.64   617.82
   -20.00    -6.00    11.28   -36.96   172.90     4.98    10.02     0.12    -0.88    -0.51   -15.26    -4.54   252.64   571.13
   -20.00    -8.00     9.62   -36.45   174.16     4.98     9.34     0.12    -0.74    -0.44   -15.26    -6.06   252.64   524.72
   -20.00   -10.00     7.98   -35.95   175.42     4.98     8.64     0.12    -0.60    -0.37   -15.26    -7.58   252.64   478.60
   -20.00   -12.00     6.35   -35.45   176.68     4.98     7.93     0.12    -0.45    -0.29   -15.26    -9.11   252.64   432.78
   -20.00   -14.00     4.74   -34.96   177.93     4.98     7.21     0.12    -0.31    -0.22   -15.26   -10.64   252.64   387.27
   -20.00   -16.00     3.15   -34.48   179.18     4.98     6.48     0.12    -0.17    -0.15   -15.26   -12.18   252.64   342.07
   -20.00   -18.00     1.57   -33.99   180.43     4.98     5.73     0.12    -0.03    -0.07   -15.26   -13.72   252.64   297.19
   -20.00   -20.00     0.00   -33.52   181.67     4.98     4.98     0.12     0.12     0.00   -15.26   -15.26   252.64   252.64
   -20.00   -22.00    -1.55   -33.04   182.91     4.98     4.21     0.12     0.26     0.07   -15.26   -16.81   252.64   208.42
   -20.00   -24.00    -3.09   -32.57   184.15     4.98     3.42     0.12     0.40     0.15   -15.26   -18.36   252.64   164.52
   -20.00   -26.00    -4.62   -32.11   185.38     4.98     2.63     0.12     0.55     0.22   -15.26   -19.92   252.64   120.96
   -20.00   -28.00    -6.13   -31.65   186.61     4.98     1.82     0.12     0.69     0.30   -15.26   -21.48   252.64    77.73
   -20.00   -30.00    -7.63   -31.19   187.84     4.98     1.00     0.12     0.84     0.37   -15.26   -23.05   252.64    34.83
   -20.00   -32.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -20.00   -34.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -20.00   -36.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -20.00   -38.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -20.00   -40.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -20.00   -42.00    -8.85   -30.82   188.85     4.98     0.31     0.12     0.96     0.43   -15.26   -24.33   252.64     0.00
   -22.00     0.00    17.89   -38.10   170.26     4.21    12.00     0.26    -1.30    -0.81   -16.81     0.00   208.42   712.01
   -22.00     2.00    19.61   -38.63   168.98     4.21    12.63     0.26    -1.44    -0.88   -16.81     1.51   208.42   759.48
   -22.00     4.00    21.35   -39.17   167.69     4.21    13.26     0.26    -1.58    -0.95   -16.81     3.01   208.42   807.18
   -22.00     6.00    23.11   -39.71   166.39     4.21    13.87     0.26    -1.72    -1.02   -16.81     4.51   208.42   855.09
   -22.00     8.00    24.89   -40.26   165.09     4.21    14.46     0.26    -1.86    -1.10   -16.81     6.00   208.42   903.19
   -22.00    10.00    26.69   -40.82   163.78     4.21    15.05     0.26    -2.00    -1.17   -16.81     7.49   208.42   951.46
   -22.00    12.00    28.51   -41.38   162.47     4.21    15.62     0.26    -2.13    -1.24   -16.81     8.99   208.42   999.89
   -22.00    14.00    30.35   -41.95   161.15     4.21    16.18     0.26    -2.27    -1.31   -16.81    10.47   208.42  1048.43
   -22.00    16.00    32.21   -42.53   159.83     4.21    16.73     0.26    -2.41    -1.38   -16.81    11.96   208.42  1097.07
   -22.00    18.00    34.09   -43.11   158.50     4.21    17.27     0.26    -2.55    -1.46   -16.81    13.45   208.42  1145.77
   -22.00    20.00    36.00   -43.70   157.16     4.21    17.79     0.26    -2.69    -1.53   -16.81    14.93   208.42  1194.50
   -22.00    22.00    37.94   -44.30   155.81     4.21    18.30     0.26    -2.82    -1.60   -16.81    16.41   208.42  1243.22
   -22.00    24.00    39.90   -44.91   154.45     4.21    18.80     0.26    -2.96    -1.67   -16.81    17.90   208.42  1291.88
   -22.00    26.00    41.88   -45.52   153.09     4.21    19.28     0.26    -3.10    -1.74   -16.81    19.38   208.42  1340.43
   -22.00    28.00    43.90   -46.15   151.71     4.21    19.76     0.26    -3.24    -1.81   -16.81    20.86   208.42  1388.83
   -22.00    30.00    45.95   -46.78   150.32     4.21    20.22     0.26    -3.38    -1.89   -16.81    22.35   208.42  1437.02
   -22.00    32.00    48.03   -47.42   148.92     4.21    20.66     0.26    -3.51    -1.96   -16.81    23.84   208.42  1484.92
   -22.00     0.00    17.89   -38.10   170.26     4.21    12.00     0.26    -1.30    -0.81   -16.81     0.00   208.42   712.01
   -22.00    -2.00    16.18   -37.57   171.54     4.21    11.35     0.26    -1.16    -0.73   -16.81    -1.51   208.42   664.79
   -22.00    -4.00    14.50   -37.05   172.82     4.21    10.69     0.26    -1.02    -0.66   -16.81    -3.02   208.42   617.82
   -22.00    -6.00    12.83   -36.53   174.09     4.21    10.02     0.26    -0.88    -0.59   -16.81    -4.54   208.42   571.13
